scenario,node,lon,lat
OSM_MEDIUM,494,-3.185798,55.946085
OSM_MEDIUM,495,-3.185791,55.948923
OSM_MEDIUM,496,-3.185767,55.948043
OSM_MEDIUM,497,-3.185762,55.945772
OSM_MEDIUM,498,-3.185759,55.946725
OSM_MEDIUM,499,-3.185694,55.948944
OSM_MEDIUM,500,-3.185642,55.945642
OSM_MEDIUM,501,-3.185628,55.946585
OSM_MEDIUM,502,-3.185604,55.948958
OSM_MEDIUM,503,-3.185588,55.945814
OSM_MEDIUM,504,-3.18558,55.944097
OSM_MEDIUM,505,-3.185575,55.948587
OSM_MEDIUM,506,-3.185538,55.949016
OSM_MEDIUM,507,-3.185515,55.944048
OSM_MEDIUM,508,-3.185511,55.948969
OSM_MEDIUM,509,-3.185507,55.948137
OSM_MEDIUM,510,-3.185485,55.946433
OSM_MEDIUM,511,-3.185462,55.944068
OSM_MEDIUM,512,-3.185461,55.948853
OSM_MEDIUM,513,-3.185408,55.944087
OSM_MEDIUM,514,-3.185402,55.948979
OSM_MEDIUM,515,-3.185398,55.948882
OSM_MEDIUM,516,-3.18538,55.946194
OSM_MEDIUM,517,-3.185354,55.945339
OSM_MEDIUM,518,-3.185329,55.94627
OSM_MEDIUM,519,-3.185283,55.94622
OSM_MEDIUM,520,-3.185254,55.943872
OSM_MEDIUM,521,-3.185253,55.945285
OSM_MEDIUM,522,-3.185235,55.944158
OSM_MEDIUM,523,-3.185221,55.948745
OSM_MEDIUM,524,-3.185217,55.945381
OSM_MEDIUM,525,-3.18519,55.943825
OSM_MEDIUM,526,-3.185184,55.946109
OSM_MEDIUM,527,-3.185164,55.943897
OSM_MEDIUM,528,-3.185142,55.943902
OSM_MEDIUM,529,-3.185117,55.94515
OSM_MEDIUM,530,-3.185114,55.943906
OSM_MEDIUM,531,-3.185105,55.945414
OSM_MEDIUM,532,-3.185105,55.946022
OSM_MEDIUM,533,-3.185104,55.94593
OSM_MEDIUM,534,-3.185086,55.943908
OSM_MEDIUM,535,-3.185073,55.945374
OSM_MEDIUM,536,-3.185054,55.94391
OSM_MEDIUM,537,-3.185033,55.945947
OSM_MEDIUM,538,-3.185012,55.945441
OSM_MEDIUM,539,-3.185008,55.943909
OSM_MEDIUM,540,-3.185007,55.945183
OSM_MEDIUM,541,-3.185,55.948595
OSM_MEDIUM,542,-3.184994,55.943679
OSM_MEDIUM,543,-3.184989,55.946058
OSM_MEDIUM,544,-3.184984,55.944246
OSM_MEDIUM,545,-3.184957,55.943903
OSM_MEDIUM,546,-3.184956,55.94364
OSM_MEDIUM,547,-3.184923,55.945221
OSM_MEDIUM,548,-3.184923,55.945454
OSM_MEDIUM,549,-3.184921,55.944789
OSM_MEDIUM,550,-3.184908,55.943896
OSM_MEDIUM,551,-3.184893,55.947882
OSM_MEDIUM,552,-3.184881,55.943736
OSM_MEDIUM,553,-3.184869,55.943888
OSM_MEDIUM,554,-3.184858,55.94482
OSM_MEDIUM,555,-3.184839,55.94448
OSM_MEDIUM,556,-3.184833,55.943879
OSM_MEDIUM,557,-3.184818,55.943445
OSM_MEDIUM,558,-3.184812,55.948656
OSM_MEDIUM,559,-3.18479,55.948857
OSM_MEDIUM,560,-3.184789,55.9484
OSM_MEDIUM,561,-3.184779,55.943861
OSM_MEDIUM,562,-3.184763,55.945502
OSM_MEDIUM,563,-3.184756,55.9438
OSM_MEDIUM,564,-3.184751,55.943342
OSM_MEDIUM,565,-3.18475,55.947566
OSM_MEDIUM,566,-3.184742,55.943846
OSM_MEDIUM,567,-3.184727,55.948419
OSM_MEDIUM,568,-3.184724,55.943816
OSM_MEDIUM,569,-3.184709,55.945517
OSM_MEDIUM,570,-3.184697,55.943825
OSM_MEDIUM,571,-3.184696,55.944895
OSM_MEDIUM,572,-3.184693,55.944384
OSM_MEDIUM,573,-3.184685,55.949051
OSM_MEDIUM,574,-3.184673,55.94383
OSM_MEDIUM,575,-3.184665,55.94491
OSM_MEDIUM,576,-3.184656,55.943171
OSM_MEDIUM,577,-3.184647,55.943832
OSM_MEDIUM,578,-3.184637,55.945537
OSM_MEDIUM,579,-3.184636,55.944601
